98,fam106,R,https://www.floristone.com/flowers/products/fam106.jpg,https://www.flowerwyz.com/files/free-delivery-flowers.jpg,Half Dozen Yellow Roses,1000,1000,1000,,,1000,1000,,1000,1000,1000,1000,,1000,12,1000,1000,,1000,,1000,1000,1000,1000,,,,,,,79,,,,,,,,,Y
99,AFS257,V,https://www.floristone.com/flowers/products/AFS257.jpg,https://www.flowerwyz.com/files/free-flower-delivery.jpg,Baby Boy Vased Flowers,1000,1000,1000,,,1000,1000,,1000,1000,1000,1000,,1000,9,1000,1000,,,,1000,1000,,1001,,,,,,,47,,,1000,,,,,,Y
100,fam107,R,https://www.floristone.com/flowers/products/fam107.jpg,https://www.flowerwyz.com/files/inexpensive-flower-delivery.jpg,Half Dozen Pink Roses,1000,1000,1000,,,72,1000,,1000,1000,1000,1000,,1000,10,1000,1000,,1000,,1000,1000,1000,1000,,,,,,,78,,,,,,,,,Y
101,AFS242,V,https://www.floristone.com/flowers/products/AFS242.jpg,https://www.flowerwyz.com/files/inexpensive-flowers.jpg,Small Vase Blossoms,1000,1000,1000,,,1000,1000,,1000,1000,1000,1000,,1000,5,1000,1000,,,,1000,1000,,1001,,,,,,,46,,,1000,,,,,,Y
102,F1-119,B,https://www.floristone.com/flowers/products/ha_bb.jpg,https://www.flowerwyz.com/images/10th-anniversary-flowers.jpg,Happy Anniversary Balloon,1000,1000,1000,,,,1000,,1000,1000,1000,1000,,1000,1000,18,1000,,,,,,,,,,,,,,,,,,,1000,,,,Y
103,B20-4376,R,https://www.floristone.com/flowers/products/B20-4376.jpg,https://www.flowerwyz.com/images/1st-anniversary-flowers.jpg,The Love-Struck Roses,1000,1000,1000,,,51,1000,,1000,1000,1000,1000,,1000,1000,14,1000,,1000,,1000,1000,1000,1000,,,,,,,1000,,,,,,,,,Y
104,fam115,R,https://www.floristone.com/flowers/products/fam115.jpg,https://www.flowerwyz.com/images/25th-anniversary-flowers.jpg,Long Stem Yellow Roses,1000,1000,1000,,,64,1000,,1000,1000,1000,1000,,1000,1000,19,1000,,1000,,1000,1000,1000,7,,,,,,,115,,,,,,,,,Y
105,fam101,R,https://www.floristone.com/flowers/products/fam101.jpg,https://www.flowerwyz.com/images/2nd-anniversary-flowers.jpg,One Dozen Red Roses,1000,1000,1000,,,54,1000,,1000,1000,1000,1000,,1000,1000,15,1000,,1000,,1000,1000,1000,10,,,,,,,116,,,,,,,,,Y
106,F1-122,R,https://www.floristone.com/flowers/products/F1-122.jpg,https://www.flowerwyz.com/images/30th-anniversary-flowers.jpg,,1000,1000,1000,,,69,1000,,1000,1000,1000,1000,,1000,1000,20,1000,,1000,,1000,1000,1000,1000,,,,,,,81,,,,,,,,,Y
107,B4-4112,C,https://www.floristone.com/flowers/products/B4-4112.jpg,https://www.flowerwyz.com/images/3rd-anniversary-flowers.jpg,The Bright Autumn,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,1000,1000,16,1000,,1000,,1000,1000,1000,1001,1000,,,,,,1000,,,,,,,,,Y
108,fam102,R,https://www.floristone.com/flowers/products/fam102.jpg,https://www.flowerwyz.com/images/5th-anniversary-flowers.jpg,Two Dozen Red Roses,1000,1000,1000,,,57,1000,,1000,1000,1000,1000,,1000,1000,17,1000,,1000,,1000,1000,1000,8,,,,,,,1000,,,,,,,,,Y
109,T41-1A,V,https://www.floristone.com/flowers/products/T41-1A.jpg,https://www.flowerwyz.com/images/a-bouquet-of-roses.jpg,,1000,1000,1000,,,1000,1000,,1000,1000,1000,1000,,19,1000,1000,1000,,,,1000,1000,,1001,,,,,,,108,,,1000,,,,,,Y
110,E8-4304,R,https://www.floristone.com/flowers/products/E8-4304.jpg,https://www.flowerwyz.com/images/anniversary-flower.jpg,Pink Rose Bouquet,1000,1000,1000,,,23,1000,,1000,1000,1000,1000,,1000,1000,8,1000,,1000,,1000,1000,1000,13,,,,,,,1000,,,,,,,,,Y
111,C12-3434,C,https://www.floristone.com/flowers/products/C12-3434.jpg,https://www.flowerwyz.com/images/anniversary-flower-delivery.jpg,,14,1000,1000,5,33,20,1000,1000,1000,1000,1000,1000,,1000,1000,10,1000,,1000,,1000,1000,9,1001,1000,,,,,,16,,,,,,,,,Y
112,E6-4821,R,https://www.floristone.com/flowers/products/E6-4821.jpg,https://www.flowerwyz.com/images/anniversary-flower-online.jpg,Pure Enchantment Roses,1000,1000,1000,38,,31,1000,,1000,1000,1000,1000,,1000,1000,12,1000,,1000,,1000,1000,1000,17,1000,,,,,,1000,,,,,,,,,Y
113,E8-4816,R,https://www.floristone.com/flowers/products/E8-4816.jpg,https://www.flowerwyz.com/images/anniversary-flowers.jpg,The Soft Serenade Rose,1000,1000,1000,17,,1000,1000,,1000,1000,1000,1000,,1000,1000,3,1000,,1000,,1000,1000,1000,9,,,,,,,1000,,,,,,,,,Y
114,E9-4817,R,https://www.floristone.com/flowers/products/E9-4817.jpg,https://www.flowerwyz.com/images/anniversary-flowers-delivery.jpg,,1000,1000,1000,15,,1000,1000,20,1000,1000,1000,1000,,1000,1000,11,1000,,1000,,1000,1000,1000,1000,,,,,,,20,,,,,,,,,Y
115,E4-4822,R,https://www.floristone.com/flowers/products/E4-4822.jpg,https://www.flowerwyz.com/images/anniversary-flowers-online.jpg,Simply Enchanting Roses,1000,1000,1000,,,32,1000,,1000,1000,1000,1000,,1000,1000,13,1000,,1000,,1000,1000,1000,18,1000,,,,,,1000,,,,,,,,,Y
116,C3-4848,C,https://www.floristone.com/flowers/products/C3-4848.jpg,https://www.flowerwyz.com/images/anniversary-gift-basket.jpg,Nature's Bounty Basket,20,1000,1000,21,1000,1000,1000,1000,1000,1000,1000,1000,,1000,1000,7,1000,,1000,,1000,1000,20,1001,1000,,,,,,17,,,,,,,,,Y
117,B6-4827,C,https://www.floristone.com/flowers/products/B6-4827.jpg,https://www.flowerwyz.com/images/anniversary-gift-baskets.jpg,Bountiful Garden Bouquet,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,1000,1000,6,1000,,1000,,1000,1000,1000,1001,1000,,,,,,1000,,,,,,,,,Y
118,E3-4811,R,https://www.floristone.com/flowers/products/E3-4811.jpg,https://www.flowerwyz.com/images/anniversary-gift-ideas.jpg,The Lavender Roses,1000,1000,1000,14,,3,1000,,1000,1000,1000,1000,,1000,1000,2,1000,,1000,,1000,1000,1000,1000,,,,,,,1000,,,,,,,,,Y
119,S47-4554,FA,https://www.floristone.com/flowers/products/S47-4554.jpg,https://www.flowerwyz.com/images/apt-sympathy-baskets.jpg,Deepest Sympathy Flowers,1000,1000,1000,,,,,,1000,1000,1000,1000,,1000,1000,,,1000,,5,,,,,1000,,,,,,,,,,,,,,,Y
120,S46-4551,FB,https://www.floristone.com/flowers/products/S46-4551.jpg,https://www.flowerwyz.com/images/a-starlit-waterway.jpg,,1000,1000,1000,,,,,,1000,1000,1000,1000,,,1000,,,7,,1002,,,,,1000,,,,,1000,,,,,,,,,,Y
121,D7-4903,B,https://www.floristone.com/flowers/products/D7-4903.jpg,https://www.flowerwyz.com/images/balloon-bouquet-delivery.jpg,,1000,1000,1000,,,,1000,4,1000,1000,1000,1000,,12,1000,,1000,,,,,,,,1000,,,,,,,,,,,1000,,,,Y
122,fam006,B,https://www.floristone.com/flowers/products/9008.jpg,https://www.flowerwyz.com/images/balloon-bouquets.jpg,,1000,1000,1000,,,,1000,13,1000,1000,1000,1000,,9,1000,,1000,,,,,,,,1000,,,,,,,,,,,1000,,,,Y
123,F1-229,B,https://www.floristone.com/flowers/products/F1-229.jpg,https://www.flowerwyz.com/images/balloon-bouquets-delivered.jpg,Best Wishes Balloons,1000,1000,1000,,,,1000,,1000,1000,1000,1000,,13,1000,,1000,,,,,,,,1000,,,,,,48,,,,,1000,,,,Y
124,D7-4904,B,https://www.floristone.com/flowers/products/D7-4904.jpg,https://www.flowerwyz.com/images/balloon-flowers-bouquet.jpg,,1000,1000,1000,,,,1000,2,1000,1000,1000,1000,,10,1000,,1000,,,,,,,,,,,,,,,,,,,1000,,,,Y
125,T218-1A,FB,https://www.floristone.com/flowers/products/T218-1A.jpg,https://www.flowerwyz.com/images/basket-for-funeral.jpg,,1000,1000,1000,,,,,,1000,1000,1000,1000,,,1000,,,1000,,1002,,,,,,,,,,16,,,,,,,,,,Y
126,T240-1A,FB,https://www.floristone.com/flowers/products/T240-1A.jpg,https://www.flowerwyz.com/images/baskets-for-funerals.jpg,,1000,1000,1000,,,,,,1000,1000,1000,1000,,,1000,,,1000,,1002,,,,,,,,,,20,,,,,,,,,,Y
127,T17-1A,V,https://www.floristone.com/flowers/products/T17-1A.jpg,https://www.flowerwyz.com/images/beautiful-flower-bouquets.jpg,,1000,1000,1000,,,79,1000,,1000,1000,1000,1000,,15,1000,1000,1000,,,,1000,1000,,1001,,,,,,,77,,,1000,,,,,,Y
128,S30-4506,FB,https://www.floristone.com/flowers/products/S30-4506.jpg,https://www.flowerwyz.com/images/bereavement-gift.jpg,Whispering Love,1000,1000,1000,,,,,,1000,1000,1000,1000,,,1000,,,1000,,1002,,,,,,,,,,15,,,,,,,,,,Y
129,T216-1A,FB,https://www.floristone.com/flowers/products/T216-1A.jpg,https://www.flowerwyz.com/images/bereavement-gift-basket.jpg,Loving Lilies & Roses,1000,1000,1000,,,,,,1000,1000,1000,1000,,,1000,,,1000,,1002,,,,,,,,,,17,,,,,,,,,,Y
130,S31-4509,FB,https://www.floristone.com/flowers/products/S31-4509.jpg,https://www.flowerwyz.com/images/bereavement-gift-baskets.jpg,,1000,1000,1000,,,,,,1000,1000,1000,1000,,,1000,,,1000,,1002,,,,,,,,,,3,,,,,,,,,,Y
131,S30-4505,FB,https://www.floristone.com/flowers/products/S30-4505.jpg,https://www.flowerwyz.com/images/bereavement-gift-ideas.jpg,Quiet Tribute,1000,1000,1000,,,,,,1000,1000,1000,1000,,,1000,,,1000,,1002,,,,,,,,,,14,,,,,,,,,,Y
132,F1-322,FB,https://www.floristone.com/flowers/products/F1-322.jpg,https://www.flowerwyz.com/images/bereavement-gifts.jpg,Pink and Lavender,1000,1000,1000,,,,,,1000,1000,1000,1000,,,1000,,,1000,,1002,,,,,,,1000,,,4,,,,,,,,,,Y
133,C11-4806,V,https://www.floristone.com/flowers/products/C11-4806.jpg,https://www.flowerwyz.com/images/best-online-florist.jpg,The Color Rush Bouquet,1000,1000,1000,,16,18,1000,,1000,1000,1000,5,,1000,1000,1000,1000,,,,1000,1000,,1001,,,,,,,1000,,,1000,,,,,,Y
134,T105-1A,P,https://www.floristone.com/flowers/products/T105-1A.jpg,https://www.flowerwyz.com/images/best-plant-delivery.jpg,Spathiphyllum Elegance,1000,1000,1000,1000,1000,,1000,,1000,1000,1000,1000,12,1000,1000,,1000,,1000,1003,,,1000,1001,1000,,1000,,,,73,,,,,,,,,Y
135,T66-1A,R,https://www.floristone.com/flowers/products/T66-1A.jpg,https://www.flowerwyz.com/images/best-valentine-ever.jpg,,1000,1000,1000,10,,1000,1000,,1000,1000,1000,1000,,1000,1000,1000,1000,,1000,,20,1000,1000,1000,,,,,,,74,,,,,,,,,Y
136,F1-120,B,https://www.floristone.com/flowers/products/hb_bb.jpg,https://www.flowerwyz.com/images/birthday-baskets-online.jpg,Happy Birthday Balloons,1000,1000,1000,,,,1000,,1000,1000,1000,1000,,1000,1000,,9,,,,,,,,,,,,,,,,,,,1000,,,,Y
137,T22-3A,O,https://www.floristone.com/flowers/products/T22-3A.jpg,https://www.flowerwyz.com/images/birthday-delivery-flower.jpg,,15,1000,1000,1000,1000,1000,1000,,1000,1000,1000,1000,,1000,1000,1000,5,,1000,,1000,1000,1000,1001,,,,,,,56,1000,,,,,,,,Y
138,C17-4842,V,https://www.floristone.com/flowers/products/C17-4842.jpg,https://www.flowerwyz.com/images/birthday-delivery-gifts.jpg,,1000,1000,1000,25,19,9,1000,,1000,1000,1000,1000,,1000,1000,1000,16,,,,1000,1000,,1001,,,,,,,1000,,,1000,,,,,,Y
139,C19-4846,V,https://www.floristone.com/flowers/products/C19-4846.jpg,https://www.flowerwyz.com/images/birthday-delivery-ideas.jpg,,1000,1000,1000,2,7,38,1000,,1000,1000,1000,1000,,1000,1000,1000,7,,,,1000,1000,16,1001,,,,,,,29,,,1000,,,,,,Y
140,C30-4572,X,https://www.floristone.com/flowers/products/C30-4572.jpg,https://www.flowerwyz.com/images/birthday-flower-delivery.jpg,,1000,1000,1000,8,1000,,1000,,1000,1000,1000,1000,,1000,1000,,15,,1000,,1000,1000,1000,1001,,,,,,,22,,,,1000,,,,,Y
141,D9-4910,V,https://www.floristone.com/flowers/products/D9-4910.jpg,https://www.flowerwyz.com/images/birthday-flower-online.jpg,Sunshine Daydream,1000,1000,1000,48,29,1000,1000,,1000,1000,1000,1000,,1000,1000,1000,11,,15,,1000,1000,,1001,,,,,,,18,,,1000,,,,,,Y
142,T18-1A,V,https://www.floristone.com/flowers/products/T18-1A.jpg,https://www.flowerwyz.com/images/birthday-flowers.jpg,,1000,1000,1000,,,1000,1000,,1000,1000,1000,1000,,1000,1000,1000,1,,16,,1000,1000,12,1001,,,,,,,1000,,,1000,,,,,,Y
143,D4-4038,C,https://www.floristone.com/flowers/products/D4-4038.jpg,https://www.flowerwyz.com/images/birthday-flowers-delivery.jpg,All For You Bouquet,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,1000,1000,1000,14,,1000,,1000,1000,1000,1001,1000,,,,,,1000,,,,,,,,,Y
144,C30-4571,X,https://www.floristone.com/flowers/products/C30-4571.jpg,https://www.flowerwyz.com/images/birthday-gift-basket.jpg,Thoughtful Gesture Fruits,1000,1000,1000,1000,1000,,1000,,1000,1000,1000,1000,,1000,1000,,17,,1000,,1000,1000,1000,1001,,,,,,,15,,,,1000,,,,,Y
145,T21-1A,V,https://www.floristone.com/flowers/products/T21-1A.jpg,https://www.flowerwyz.com/images/birthday-gift-baskets.jpg,Dazzling Day Bouquet,1000,1000,1000,,,1000,1000,,1000,1000,1000,1000,,1000,1000,1000,6,,,,1000,1000,,1001,,,,,,,55,,,1000,,,,,,Y
146,D4-4902,V,https://www.floristone.com/flowers/products/D4-4902.jpg,https://www.flowerwyz.com/images/birthday-gift-delivery.jpg,The Birthday Cheer,1000,1000,1000,,,1000,1000,,1000,1000,1000,1000,,1000,1000,1000,12,,,,1000,1000,,1001,,,,,,,1000,,,1000,,,,,,Y
147,D4-4898,N,https://www.floristone.com/flowers/products/D4-4898.jpg,https://www.flowerwyz.com/images/birthday-gifts-delivered.jpg,,1000,1000,1000,12,30,1000,1000,10,1000,1000,1000,1000,,1000,1000,1000,19,,9,,1000,1000,1000,1001,,,,,,,11,,1000,,,,,,,Y
148,D5-4894,O,https://www.floristone.com/flowers/products/D5-4894.jpg,https://www.flowerwyz.com/images/birthday-gifts-delivery.jpg,,8,1000,1000,1000,1000,1000,1000,,1000,1000,1000,1000,,1000,1000,1000,2,,1000,,1000,1000,1000,1001,,,,,,,1000,1000,,,,,,,,Y
149,C13-4840,C,https://www.floristone.com/flowers/products/C13-4840.jpg,https://www.flowerwyz.com/images/birthday-gifts-for-mom.jpg,The Basket of Cheer,12,1000,1000,53,23,37,1000,1000,1000,1000,1000,1000,,1000,1000,1000,3,,1000,,1000,1000,15,1001,1000,,,,,,32,,,,,,,,,Y
150,T09J400A,V,https://www.floristone.com/flowers/products/T09J400A.jpg,https://www.flowerwyz.com/images/bouquet.jpg,,1000,1000,1000,,,1000,1000,,1000,1000,1000,1000,,1,1000,1000,1000,,,,1000,1000,,1001,,,,,,,54,,,1000,,,,,,Y
151,T18-2A,V,https://www.floristone.com/flowers/products/T18-2A.jpg,https://www.flowerwyz.com/images/bouquet-delivery.jpg,Pink Pink Bouquet,1000,1000,1000,60,,1000,1000,,1000,1000,1000,1000,,14,1000,1000,1000,,,,1000,1000,,1001,,,,,,,59,,,1000,,,,,,Y
152,T8-1A,V,https://www.floristone.com/flowers/products/T8-1A.jpg,https://www.flowerwyz.com/images/bouquet-of-flowers.jpg,,1000,1000,1000,,,1000,1000,,1000,1000,1000,1000,,2,1000,1000,1000,,,,1000,1000,,1001,,,,,,,53,,,1000,,,,,,Y
153,T157-3A,V,https://www.floristone.com/flowers/products/T157-3A.jpg,https://www.flowerwyz.com/images/bouquet-of-roses.jpg,,1000,1000,1000,58,,1000,1000,,1000,1000,1000,1000,,5,1000,1000,1000,,,,1000,1000,,1001,,,,,,,77,,,1000,,,,,,Y
154,D3-4897,V,https://www.floristone.com/flowers/products/D3-4897.jpg,https://www.flowerwyz.com/images/bridal-bouquets.jpg,Happy Times Bouquet,1000,1000,1000,,3,1000,1000,,1000,1000,1000,1000,,1000,1000,1000,1000,,,,1000,3,11,1001,,,,,,,30,,,1000,,,,,,Y
155,C11-4926,V,https://www.floristone.com/flowers/products/C11-4926.jpg,https://www.flowerwyz.com/images/bridal-flowers.jpg,,1000,1000,1000,,17,22,1000,,1000,1000,1000,1000,,1000,1000,1000,1000,,,,1000,10,,1001,,,,,,,14,,,1000,,,,,,Y
156,C14-4851,V,https://www.floristone.com/flowers/products/C14-4851.jpg,https://www.flowerwyz.com/images/bridesmaid-bouquets.jpg,,1000,1000,1000,,,41,1000,,1000,1000,1000,1000,,1000,1000,1000,1000,,,,1000,8,,1001,,,,,,,12,,,1000,,,,,,Y
157,F1-246,V,https://www.floristone.com/flowers/products/F1-246.jpg,https://www.flowerwyz.com/images/bridesmaids-bouquets.jpg,Eighteen Carnations,1000,1000,1000,,,1000,1000,,1000,1000,1000,1000,,1000,1000,1000,1000,,,,1000,13,,1001,,,,,,,62,,,1000,,,,,,Y
158,S43-4537,FC,https://www.floristone.com/flowers/products/S43-4537.jpg,https://www.flowerwyz.com/images/casket-blanket-of-flowers.jpg,Glorious Garden Spray,1000,1000,1000,,,,,,1000,1000,1000,1000,,,1000,,,1000,,1001,,,,,,11,,,1000,,,,,,,,,,,Y
159,S20-4481,FC,https://www.floristone.com/flowers/products/S20-4481.jpg,https://www.flowerwyz.com/images/casket-flower-blanket.jpg,,1000,1000,1000,,,,,,1000,1000,1000,1000,,,1000,,,1000,,1001,,,,,,6,,,1000,,,,,,,,,,,Y
160,S12-4465,FC,https://www.floristone.com/flowers/products/S12-4465.jpg,https://www.flowerwyz.com/images/casket-flowers.jpg,Dearly Departed Spray,1000,1000,1000,,,,,,1000,1000,1000,1000,,,1000,,,1000,,1001,,,,,,1,,1003,1000,,,,,,,,,,,Y
161,T242-2A,FC,https://www.floristone.com/flowers/products/T242-2A.jpg,https://www.flowerwyz.com/images/casket-flowers-roses.jpg,,1000,1000,1000,,,,,,1000,1000,1000,1000,,,1000,,,1000,,1001,,,,,,18,,,1000,,,,,,,,,,,Y
162,T230-3A,FC,https://www.floristone.com/flowers/products/T230-3A.jpg,https://www.flowerwyz.com/images/casket-spray.jpg,Red Rose Sanctuary,1000,1000,1000,,,,,,1000,1000,1000,1000,,,1000,,,1000,,1001,,,,,,13,,,1000,,,,,,,,,,,Y
163,S46-4549,FC,https://www.floristone.com/flowers/products/S46-4549.jpg,https://www.flowerwyz.com/images/casket-sprays.jpg,Tender Treasure Spray,1000,1000,1000,,,,,,1000,1000,1000,1000,,,1000,,,1000,,1001,,,,,,2,,1003,1000,,,,,,,,,,,Y
164,T242-4A,FC,https://www.floristone.com/flowers/products/T242-4A.jpg,https://www.flowerwyz.com/images/casket-with-flowers.jpg,Bountiful Memories Spray,1000,1000,1000,,,,,,1000,1000,1000,1000,,,1000,,,1000,,1001,,,,,,15,,,1000,,,,,,,,,,,Y
165,B30-4340,C,https://www.floristone.com/flowers/products/B30-4340.jpg,https://www.flowerwyz.com/images/centerpiece.jpg,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,1000,1000,1000,1000,,1000,,1000,1000,1000,1001,4,,,,,,1000,,,,,,,,,Y
166,T52-3A,C,https://www.floristone.com/flowers/products/T52-3A.jpg,https://www.flowerwyz.com/images/center-piece.jpg,Polka Dots & Posies,1000,1000,1000,1000,1000,1000,1000,14,1000,1000,1000,1000,,1000,1000,1000,1000,,1000,,1000,1000,1000,1001,18,,,,,,1000,,,,,,,,,Y
167,C5-4847,C,https://www.floristone.com/flowers/products/C5-4847.jpg,https://www.flowerwyz.com/images/centerpiece-ideas.jpg,,1000,1000,1000,40,31,1000,1000,12,1000,1000,1000,1000,,1000,1000,1000,1000,,17,,1000,1000,10,1001,3,,,,,,27,,,,,,,,,Y
168,B30-4433,C,https://www.floristone.com/flowers/products/B30-4433.jpg,https://www.flowerwyz.com/images/centerpieces.jpg,The American Glory,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,1000,1000,1000,1000,,1000,,1000,1000,1000,1001,1,,,,,,1000,,,,,,,,,Y
169,T159-3A,C,https://www.floristone.com/flowers/products/T159-3A.jpg,https://www.flowerwyz.com/images/centerpieces-for-tables.jpg,,1000,1000,1000,41,1000,1000,1000,1000,1000,1000,1000,1000,,1000,1000,1000,1000,,1000,,1000,1000,1000,1001,19,,,,,,95,,,,,,,,,Y
170,T26-1A,C,https://www.floristone.com/flowers/products/T26-1A.jpg,https://www.flowerwyz.com/images/centerpieces-ideas.jpg,Say It With Sunshine,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,1000,1000,1000,1000,,1000,,1000,1000,1000,1001,13,,,,,,1000,,,,,,,,,Y
171,T47-1A,C,https://www.floristone.com/flowers/products/T47-1A.jpg,https://www.flowerwyz.com/images/centerpiece-vases.jpg,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,1000,1000,1000,1000,,1000,,1000,1000,1000,1001,16,,,,,,1000,,,,,,,,,Y
172,T14-1A,V,https://www.floristone.com/flowers/products/T14-1A.jpg,https://www.flowerwyz.com/images/cheap-bouquets.jpg,,1000,1000,1000,,,73,1000,,1000,1000,1000,1000,,16,1000,1000,1000,,,,1000,1000,,1001,,,,,,,89,,,1000,,,,,,Y
173,S16-4471,FC,https://www.floristone.com/flowers/products/S16-4471.jpg,https://www.flowerwyz.com/images/cheap-casket-sprays.jpg,,1000,1000,1000,,,,,,1000,1000,1000,1000,,,1000,,,1000,,1001,,,,,,4,,1003,1000,,,,,,,,,,,Y
174,T16-1A,C,https://www.floristone.com/flowers/products/T16-1A.jpg,https://www.flowerwyz.com/images/cheap-centerpiece-ideas.jpg,Heart's Delight,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,1000,1000,1000,1000,,1000,,1000,1000,1000,1001,8,,,,,,90,,,,,,,,,Y
175,T47-3A,C,https://www.floristone.com/flowers/products/T47-3A.jpg,https://www.flowerwyz.com/images/cheap-centerpieces.jpg,Uniquely Chic Bouquet,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,1000,1000,1000,1000,,1000,,1000,1000,1000,1001,14,,,,,,1000,,,,,,,,,Y
176,T24-1A,V,https://www.floristone.com/flowers/products/T24-1A.jpg,https://www.flowerwyz.com/images/cheapest-birthday-gift.jpg,Fly Away Birthday,1000,1000,1000,,,1000,1000,,1000,1000,1000,1000,,1000,1000,1000,4,,,,1000,1000,,1001,,,,,,,1000,,,1000,,,,,,Y
177,T43-1A,O,https://www.floristone.com/flowers/products/T43-1A.jpg,https://www.flowerwyz.com/images/cheap-floral-arrangements.jpg,,1000,1000,1000,1000,1000,1000,1000,,1000,1000,1000,15,,1000,1000,1000,1000,,1000,,1000,1000,1000,1001,1000,,,,,,58,1000,,,,,,,,Y
178,T173-1A,O,https://www.floristone.com/flowers/products/T173-1A.jpg,https://www.flowerwyz.com/images/cheap-florist-flowers.jpg,It's My Party,1000,1000,1000,1000,1000,1000,1000,,1000,1000,1000,20,,1000,1000,1000,1000,,1000,,1000,1000,1000,1001,,,,,,,1000,1000,,,,,,,,Y
179,T42-1A,V,https://www.floristone.com/flowers/products/T42-1A.jpg,https://www.flowerwyz.com/images/cheap-flower-bouquets.jpg,,1000,1000,1000,,,1000,1000,,1000,1000,1000,1000,,18,1000,1000,1000,,,,1000,1000,,1001,,,,,,,1000,,,1000,,,,,,Y
180,T9-2A,V,https://www.floristone.com/flowers/products/T9-2A.jpg,https://www.flowerwyz.com/images/cheap-flowers-delivered-today.jpg,,1000,1000,1000,,,1000,1000,,1000,16,1000,1000,,1000,1000,1000,1000,,,,1000,1000,,1001,,,,,,,98,,,1000,,,,,,Y
181,T61-1A,V,https://www.floristone.com/flowers/products/T61-1A.jpg,https://www.flowerwyz.com/images/cheap-flowers-for-weddings.jpg,,1000,1000,1000,,,80,1000,,1000,1000,1000,1000,,1000,1000,1000,1000,,,,1000,20,,1001,,,,,,,57,,,1000,,,,,,Y
182,C3-4793,V,https://www.floristone.com/flowers/products/C3-4793.jpg,https://www.flowerwyz.com/images/cheap-flowers-tomorrow.jpg,The Sunny Sentiments,1000,1000,1000,23,10,1000,1000,,1000,1000,13,1000,,1000,1000,1000,1000,,,,1000,1000,6,1001,,,,,,,33,,,1000,,,,,,Y
183,S3-4440,FA,https://www.floristone.com/flowers/products/S3-4440.jpg,https://www.flowerwyz.com/images/cheap-funeral-flowers.jpg,,1000,1000,1000,,,,,,1000,1000,1000,1000,,1000,1000,,,8,,1000,,,,,1000,,,,,,,,,,,,,,,Y
184,T248-2A,FS,https://www.floristone.com/flowers/products/T248-2A.jpg,https://www.flowerwyz.com/images/cheap-funeral-sprays.jpg,,1000,1000,1000,,,,,,1000,1000,1000,1000,,,1000,,,1000,,1002,,,,,,1000,,,13,,,,,,,,,,,Y
185,T32-1A,V,https://www.floristone.com/flowers/products/T32-1A.jpg,https://www.flowerwyz.com/images/cheap-mothers-day-flowers.jpg,,1000,1000,1000,,,77,1000,,1000,1000,1000,1000,,1000,1000,1000,1000,,7,,1000,1000,,1001,,,,,,,1000,,,1000,,,,,,Y
186,C7-4925,V,https://www.floristone.com/flowers/products/C7-4925.jpg,https://www.flowerwyz.com/images/cheap-next-day-flower.jpg,The Pure Bliss,1000,1000,1000,13,,1000,1000,,1000,1000,19,1000,,1000,1000,1000,1000,,,,1000,1000,,1001,,,,,,,1000,,,1000,,,,,,Y
187,T70-1A,R,https://www.floristone.com/flowers/products/T70-1A.jpg,https://www.flowerwyz.com/images/cheap-roses.jpg,,1000,1000,1000,20,,1000,1000,,1000,1000,1000,1000,,1000,1000,1000,1000,,1000,,1000,1000,1000,5,,,,,,,1000,,,,,,,,,Y
188,T157-1A,V,https://www.floristone.com/flowers/products/T157-1A.jpg,https://www.flowerwyz.com/images/cheap-same-day-flower.jpg,,1000,1000,1000,47,,1000,1000,,1000,11,1000,1000,,1000,1000,1000,1000,,,,1000,1000,,1001,,,,,,,9,,,1000,,,,,,Y
189,C15-4856,C,https://www.floristone.com/flowers/products/C15-4856.jpg,https://www.flowerwyz.com/images/cheap-valentines-day-flowers.jpg,,1000,1000,1000,1000,22,40,1000,1000,1000,1000,1000,1000,,1000,1000,1000,1000,,1000,,8,1000,13,1001,1000,,,,,,31,,,,,,,,,Y
190,B23-4386,R,https://www.floristone.com/flowers/products/B23-4386.jpg,https://www.flowerwyz.com/images/cheap-valentines-flowers.jpg,Red and Lavender,1000,1000,1000,,,1,1000,,1000,1000,1000,1000,,1000,1000,1000,1000,,1000,,15,1000,1000,1000,,,,,,,1000,,,,,,,,,Y
191,T29-1A,V,https://www.floristone.com/flowers/products/T29-1A.jpg,https://www.flowerwyz.com/images/cheap-wedding-bouquets.jpg,Here's to You,1000,1000,1000,,,1000,1000,,1000,1000,1000,1000,,1000,1000,1000,1000,,,,1000,16,,1001,,,,,,,1000,,,1000,,,,,,Y
